content,device,like,rcount,ctime,avatar,level,sex,sign,uname,mid,oid,diag
翻译没错,,0,0,,https://i0.hdslb.com/bfs/face/03a7e9bd689837ddd5788a7a5549498c7de821d7.jpg,6,男,"啦啦啦
",晓风の殘月,162646575,1950778141,原评论
我说实话看着像ai,,0,0,,https://i1.hdslb.com/bfs/face/8c682421203efe570f37c3ace942421c01667dff.jpg,5,保密,新人up，主打一个欢乐O(∩_∩)O,此题有解i,411561544,1950778141,原评论
破案了有罕见,,0,0,,https://i1.hdslb.com/bfs/face/4f6482f0e886d100094ae4cdc5025b4694d1bac1.jpg,5,男,,QAQHIFE,524871841,1950778141,原评论
哈哈哈哈哈哈,,0,0,,https://i2.hdslb.com/bfs/face/437639b5dfa04656f883de829a69cd68df48775a.jpg,5,男,像没有，像不存在,冬天太冷夏天太热居然有人用了,319312235,1950778141,原评论
孩子们，这不是我[微笑],,0,0,,https://i2.hdslb.com/bfs/face/6940940dfda54e3d8afcef25b26e27de83f21ec4.jpg,5,男,夕阳遂落于西山，我对你的喜欢却正心头,这个时代名为艾尼路,1183517231,1950778141,原评论
"哲科，到！
奥里吉，到！
维纳尔杜姆，到！
穆勒，到！
姆巴佩，到！
格策，到！
梅西，hai!",,0,0,,https://i1.hdslb.com/bfs/face/e9f68dbb3494c67115f9d9cf97ef1091df28a5b6.jpg,5,男,一个爱做专栏的历史区UP主，偶尔也听周杰伦,唐太宗文皇帝李世民,539577757,1950778141,原评论
"爱情公寓的预言真的牛批，https://www.bilibili.com/video/BV1Lj421Q7r7
0：27秒的预言球队[打call]",,11,0,,https://i2.hdslb.com/bfs/face/283ea29b428c9010927a5c2c0bb2e0183c1c5d35.jpg,3,保密,,哆啦A_蒙-,3493105466607836,1950778141,原评论
肯定有zz原因啊，了解一下阿根廷最近的事儿都知道,,0,0,,https://i0.hdslb.com/bfs/face/3b9873f0ef51fef1908686c426ad93af2aaee8a4.jpg,5,保密,,麻辣拌芒果,335329293,1950778141,原评论
以足球来说，中国被这样对待也是正常的[笑哭],,0,0,,https://i2.hdslb.com/bfs/face/96d38ef09045868206491e700e6344af8a05a1b5.jpg,4,保密,,碼赛克,3493086550297358,1950778141,原评论
有人说是ai[doge],,0,0,,https://i2.hdslb.com/bfs/face/e2886f64f4913e98f86d5d48b1ad1ead82e1e7f9.jpg,6,男,王者荣耀大型纪录片源于网络纯属娱乐，被限流闹麻了,今昔丶丶,15615050,1950778141,原评论
好像是ai啊,,2,0,,https://i1.hdslb.com/bfs/face/091bae3756a8cf2881db930087dc7b8bf070924a.jpg,4,保密,我们终将找到自己的归宿,-风---夏-,544551301,1950778141,原评论
哟西~,,0,0,,https://i0.hdslb.com/bfs/face/da71997803a942f16ee15d3162965463553fa5e3.jpg,5,女,吾有三好：音游、涩涩和小南梁,极品少萝李四,1452976029,1950778141,原评论
跟李佳琦道歉如出一辙[doge],,0,0,,https://i1.hdslb.com/bfs/face/f1c3ab631b1953944f80594ac0a31b3f54c617ee.jpg,6,男,"接合作，配音，扩列（Q+1092955625）播音与主持专业
特摄区UP主，喜欢二刺螈，伪音，会一些配音，宅舞",金豪金Flashgod,250645804,1950778141,原评论
昨天还看到抖音一个足球主持人支持梅西骂网友呢,,0,0,,https://i0.hdslb.com/bfs/face/779e4335c4021644c97d43ab1b3a85bbfcfa1980.jpg,5,男,,乱拳打死理中客,25077831,1950778141,原评论
日本起死回生之术我是欣赏的,,0,0,,https://i2.hdslb.com/bfs/face/7a34baa9e120446a2c77455c70dbacee6b27518e.jpg,6,保密,好看的皮囊与我无关，有趣的灵魂只占一半,长褶雅美,396776567,1950778141,原评论
吆西，一库呦,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,2,保密,,阿胶河北省看,3546630955469385,1950778141,原评论
哟西哟西,,0,0,,http://i0.hdslb.com/bfs/face/c148493f01e050a1482a9001ea38edbeb94310f7.jpg,6,男, Nothing is final ！！！,麻婆理工大学,4528755,1950778141,原评论
国内梅西团队是不是国足足协兼职[脱单doge],,0,0,,https://i0.hdslb.com/bfs/face/63e80fea809892ac88a5421a358d9d171da11ad2.jpg,6,男,改善游戏社区环境从我做起,小龙天秀啊,417636876,1950778141,原评论
里奥731呦西再敢来中国的话看兄弟们弄不死他,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,这是在为难我胖虎吗,339670999,1950778141,原评论
@超哥大话体育,,0,0,,https://i2.hdslb.com/bfs/face/299b6afff135d5ad49a960f3026b89ed537d141e.jpg,5,男,,okjjhhh,453557282,1950778141,原评论
哟西[doge][doge][doge],,0,0,,https://i0.hdslb.com/bfs/face/3686398e03d51ed37f0a914910f9d23659fd3c7a.jpg,4,保密,,虫群真什么什么兽,524205666,1950778141,原评论
不是买不起1080P设备，是他认为中国粉丝只配看480P是视频,,0,0,,https://i1.hdslb.com/bfs/face/1197a5feb5b94c61a94fd0651d4941a06854286b.jpg,6,男,还如紫陌花间客，依旧红尘柳下风。,Yui丨Permanent,18694822,1950778141,原评论
爱情公寓说的都是真的,,0,0,,https://i2.hdslb.com/bfs/face/09734d9338bca677a5ab4ae3ba710cd4ae191d96.jpg,4,保密,,长的天下第一帅,1446419843,1950778141,原评论
牢二,,0,0,,https://i1.hdslb.com/bfs/face/59252467e8dcd68ddfd9bc0175c36d1bfc808d6c.jpg,5,男,被导数折磨中，qq：1600590265 不能商务合作,社恐的尞某,1976681140,1950778141,原评论
AI球王，里奥哟西,,0,0,,http://i0.hdslb.com/bfs/face/86f69e43725480dc319649e17b7763fa134a5721.jpg,5,保密,,丶派克斯灬,427375944,1950778141,原评论
我来证明，梅西确实是吃药治好的，因为是我给他开的人中黄。,,0,0,,https://i1.hdslb.com/bfs/face/e6beccfa98db577dbee07142ac6af6938885addb.jpg,6,男,"My name is Van, I am an artist",秀才遇到彬,241299856,1950778141,原评论
26年姆巴佩给我踢碎它,,0,0,,https://i1.hdslb.com/bfs/face/4d989a3c2884c17a3883051a2b51f480a7964c11.jpg,5,男,,今天穿了白棉袜,441839899,1950778141,原评论
怎么，去一趟日本伤病就好了？[大笑],,0,0,,https://i2.hdslb.com/bfs/face/3649d7bb1a6ea917aa8d13026a8d0bba553c24d4.jpg,5,保密,,我本不该堕落,1792551212,1950778141,原评论
哟西,,0,0,,https://i0.hdslb.com/bfs/face/5eb0d9c718d0b1381cb3748d7b2742a583d6aef0.jpg,6,男,,温柔的雷狗子,20976453,1950778141,原评论
道歉声音不大，没有精神，大声点！哟西下下士,,1,0,,https://i0.hdslb.com/bfs/face/a00dbe4e7d489744470fc7fc148e9b4ad9b277be.jpg,5,保密,开始攒养老金,折君离,400842327,1950778141,原评论
和政治挂钩了，害怕了，赶紧发视频撇清[吃瓜],,0,0,,https://i2.hdslb.com/bfs/face/e7f2eae5e11084291315be2d1ffa98570a02a751.jpg,6,保密,ILLENIUM,-肉蛋粉肠-,13748330,1950778141,原评论
哟西,,0,0,,https://i0.hdslb.com/bfs/face/7823de4dc38d99d25f255754f733c54885377c57.jpg,3,保密,一个爱做饭的居家少男,周大师和吴凤猪,487501227,1950778141,原评论
"BV1Qv421k7Zb
这是真活结晶……[捂脸][捂脸][捂脸]",,0,0,,https://i2.hdslb.com/bfs/face/30508bb14625fd342a858926ecff56c1a4725c38.jpg,6,保密,"愿每一个善良的人和灵魂，都能得到应有的尊重
现DDLC同人mod汉化组“莫言汉化组”正式成员
心跳电音部QQ群:154731993 欢迎加入",一般高校の文学社社长,437709287,1950778141,原评论
大家众筹一把，雇佣 雇佣兵上场把这孩子腿给踢断。,,0,0,,https://i1.hdslb.com/bfs/face/4030b303c025c250301870678f611554fc65f21a.jpg,5,保密,,OOIINN,106213246,1950778141,原评论
是括约肌受伤了，心情不美丽了。[笑哭][笑哭][笑哭],,0,0,,https://i1.hdslb.com/bfs/face/f236e4604dc424688f89369e92886d420bb48570.jpg,5,男,,EVA孤狼,363679852,1950778141,原评论
哟西哟西,,0,0,,https://i0.hdslb.com/bfs/face/117d4dcb4fb144376157edcdba4c4fd2fcf10cb7.jpg,5,保密,这个人很帅，什么都没写(°ー°〃),小波湾捡破烂,66890169,1950778141,原评论
。。。,,0,0,,https://i2.hdslb.com/bfs/face/84a774f8ab2f91d79c8a5d2995ebc36c0afbca2f.jpg,6,男,因我无道，固法不在？因法不在，固我无道？何谓道？何为法？不能自强焉能自足。不练精气神，何以道全真。,Loveday圣帝,160951064,1950778141,原评论
尿·ai·哟西,,0,0,,https://i1.hdslb.com/bfs/face/43625a22dbc490100b0db13a903e37c3833b56d5.jpg,6,男,那女孩对我嗦～ 代价为十个大铲车,打鸡血的鸡,15884518,1950778141,原评论
已上报联合国，为没懂降半旗处理,,0,0,,https://i2.hdslb.com/bfs/face/ed65a8bc221dcc56b9db95d1b3f31b9797a0c7eb.jpg,6,保密,,心平气和快乐人生,472102667,1950778141,原评论
我知道他肯定瞒了些什么，比如自己其实是前列腺炎[doge][doge][doge],,0,0,,https://i0.hdslb.com/bfs/face/54408bf45661c9b874aefbcd44832ab4ac13d2de.jpg,5,保密,今天刚晋升成异教，有什么要注意的吗？,厄普西隆新晋异教,1240761465,1950778141,原评论
这好像ai合成的,,0,0,,https://i0.hdslb.com/bfs/face/727fa17acef79b683123c6798b6f9da38a0f732b.jpg,4,男,走自己的路，让别人去说吧！,ljyxnl,3461562696206616,1950778141,原评论
哎呦，呦西来了呀。,,0,0,,https://i2.hdslb.com/bfs/face/6b7e0b3080aab407353df333ae0b418d7f00f2dd.jpg,2,保密,fnaf和,和平精英的小何,492478037,1950778141,原评论
吆西,,0,0,,https://i1.hdslb.com/bfs/face/22b6cac4e8ee2b47e0e8f88a8350ccbe7755e54a.jpg,5,保密,得不到的东西，伸手也是多余。,单向旅途_,1668816298,1950778141,原评论
口腔内收肌还是手臂内收肌？,,0,0,,https://i2.hdslb.com/bfs/face/dfe77fd9fb029011dbdde35e6960f652ead8ee84.jpg,5,保密,人生如戏，戏如人生，红尘不渡苦难人，今朝有酒今朝醉，今夕梦惜明月昔，戏里戏外终无奈。,红尘太平人,1964974232,1950778141,原评论
哟西·480P分西,,0,0,,https://i2.hdslb.com/bfs/face/89f51a42d82ab08d5a2a1a614c378aa642c09ef0.jpg,5,保密,,歹心-拟人版,628657331,1950778141,原评论
没看懂，意思就是梅西在万众瞩目的香港场上没有上场，并且全程不友善，最后面对网上喧嚣选择敷衍回应、努力公关对吧？这岂不是说亚洲在梅西团队眼里没那么重要吧,,0,0,,https://i0.hdslb.com/bfs/face/e08e80024f3d9492b08f258f8d6dca876d94cdb8.jpg,5,男,,大马路上的挖土机,40522884,1950778141,原评论
是的，哟西连音道都撕裂了，还手臂也骨折了只能双手插兜，然后去🇯🇵说话也会了受的伤也好了，这得感谢🇯🇵牛郎神医治好了哟西的伤😭,,0,0,,https://i1.hdslb.com/bfs/face/73ff289147e33fe157ac526b5d327c4482e674ef.jpg,6,保密,相逢即是缘，何不赠予币之？,封陵子,32126653,1950778141,原评论
本视频讲述了梅西在2024年2月19日对香港事件进行澄清，但并未道歉。梅西表示缺席比赛是因为内收肌炎症，但他在香港行中表现不佳。这次回应的公关团队不专业，只有微博发布且评论区长篇大论，引起广泛关注。--以上内容由AI视频小助理生成，关注解锁AI助理，由@有型狗 召唤发送,,1,0,,https://i2.hdslb.com/bfs/face/e630fb5daacbb7ec6365984265236f57c13205de.jpg,4,保密,@AI视频小助理 总结一下 / 高能空降,AI视频小助理,1141159409,1950778141,原评论
@月读TuT ⬅️这位更是呦西不上场无需道歉，视频非ai合成,,0,0,,https://i0.hdslb.com/bfs/face/6b49d83ba0e2942529ecb46e9a142041bdd2a636.jpg,5,男,以逻辑为基，构分析殿堂,直接用手取砝码SteelCuMR,100904301,1950778141,原评论
孩子们不用担心，我在尝试应聘成为他的直升机驾驶员,,0,1,,https://i1.hdslb.com/bfs/face/294e5d99c07d14094ddc3d63889bed032aa5668e.jpg,5,女,我是猫颜,是祢豆子Ovo,1226846548,1950778141,原评论
绷,,0,0,,https://i1.hdslb.com/bfs/face/b2339f4813f13d7fe27744eb95d05c78e65c2138.jpg,3,男,欢迎乐子来查我成分,ReackTea,3493104927640252,1950778141,原评论
还好我不是球迷[妙啊],,1,0,,https://i2.hdslb.com/bfs/face/8d5e7cb46263d16bad768bd95fc7cc7e9ef812fd.jpg,5,保密,一片勃勃生机，万物竞发的景象,你不要给我口圭口圭叫,23345702,1950778141,原评论
AI哟西@,,0,0,,https://i2.hdslb.com/bfs/face/ce804fb03f77477fc0d3570f7fc6de8f3ea13f0b.jpg,6,男,,繁华泥搡酱,111171842,1950778141,原评论
我哥哥都声明（并且这个声明还是为了解释争议仅仅只是足球方面的不是其他方面的事情尤其是上面，而不是道歉）了，你们还想怎么样[doge]我哥哥下次还得来捞钱的呢[吃瓜][吃瓜][吃瓜]下次多几个人下跪可能我哥哥会更开心一点[吃瓜][吃瓜][吃瓜],,1,0,,https://i1.hdslb.com/bfs/face/550a8e7c06e6a7640bb0ba7a3ac308919e4cd77a.jpg,5,保密,,Alex虐杀原形2333,482284495,1950778141,原评论
阿根廷领馆官方和阿根廷tyc都发了这个视频，我不知道up你造谣还带评论节奏能赚多少钱，只能跟你说4个字:积积阴德,,1,10,,https://i1.hdslb.com/bfs/face/332e73cf3b78c383d9ef9606c708c97d072bf540.jpg,6,男,,酸橙味de风,1355479,1950778141,原评论
看到你转发原神我就放心了[偷笑],,2,0,,https://i0.hdslb.com/bfs/baselabs/5e335b6620a941f79f539c92c184153e43fd593a.png,6,女,もしあの日……風が吹いていなければ……もし……彼が現れていなければ……,嘉然今天吃我两拳,37354071,1950778141,原评论
回复 @酸橙味de风 :阿根廷是那个用短短20年通货膨胀800倍，超级老赖，被列为不守信国家前列的地方么？阿根廷领事馆？什么cjb[嗑瓜子]原神对中国的贡献都比阿根廷多。支持他我不如去下个原神[呲牙],,0,0,,https://i0.hdslb.com/bfs/face/96d96dc34fe642f614ee18fafd00fb62db62a933.jpg,5,保密,跟我念，日本自卫队下等兵，里奥•呦西，出列！罕见们别破防哦,里奥-_-哟西,352169856,1950778141,原评论
回复 @酸橙味de风 :就这么说吧，不自知我也没办法。,,0,0,,https://i1.hdslb.com/bfs/face/de22e629f21b881ca14b20b350bd2b01e241e849.jpg,5,男,"让时间证明一切,愿真相永存心间",神州赤鸡烧,499064239,1950778141,原评论
呦西的科技太厉害了，不得不说，谁能做到一天就恢复成正常情况了[吃瓜]，太逆天了,,0,0,,https://i2.hdslb.com/bfs/face/da1febc4ff3f96ec94ae1ff3358503c35a466dc3.jpg,5,男,老鸽子了，咕咕咕,--清风徐徐--,340608023,1950778141,原评论
这下是真的呦西了[吃瓜],,2,0,,https://i0.hdslb.com/bfs/face/9bdfada9c522006bcce8f1fba7605afa70deeee9.jpg,4,保密,又是无聊到爆的一天,我只喜欢胡桃啊,695888391,1950778141,原评论
梅西：不是我不想上场，而是我前列腺发炎了,,0,0,,https://i0.hdslb.com/bfs/face/9933de3ccb54154a5515e2c6be7e3a22884d333c.jpg,4,保密,,歪毕歪毕,176474424,1950778141,原评论
你们看那个视频根本就不像梅西跟AI合成的一样,,0,0,,https://i2.hdslb.com/bfs/face/64743db6c552f7d6425d46e42a1f20d04ca6e4f8.jpg,4,男,,爱狗的忠实粉丝,1347546758,1950778141,原评论
哟西[笑哭],,0,0,,https://i1.hdslb.com/bfs/face/171b3728dc0aeb0c619567a1d3cef9123d7137f1.jpg,4,男,yxxxx,yxxxx_-,1254181294,1950778141,原评论
胡老狗已经开始干活洗地了,,0,0,,https://i0.hdslb.com/bfs/face/d231c831babef7a4dd36d5be2752f02be5a5d46e.jpg,5,男,,ho266958,356257350,1950778141,原评论
[doge],,6,0,,https://i2.hdslb.com/bfs/face/fb79103e8b33547023e2010030b6889bba2b49bf.jpg,4,男,在复杂严峻的斗争中经风雨、见世面、壮筋骨，真正锻造成为烈火真金,1978年十二月,1999441607,1950778141,原评论
我还以为是梅西本人发的微博但又奇奇怪怪的感觉不应该他在国外吗？发布IP却是上海上次发布是四川成都[辣眼睛],,0,0,,https://i0.hdslb.com/bfs/face/25d87ada4a4a1f94bec057085ca2be3338c4f037.jpg,5,保密,,生活部长张玉美,1005485181,1950778141,原评论
支持哟西,,0,0,,https://i0.hdslb.com/bfs/face/933e7062a1cdced2944e18110eafbb12ff03cd98.jpg,5,保密,太随意就会错过，太认真就会难过,无名-v-,328177683,1950778141,原评论
我只能说梅西简直是宅种。,,0,0,,https://i0.hdslb.com/bfs/face/602f0a9b1332706f0196cc7517d9d94e9217774d.jpg,3,保密,,毒液的粉丝,3493275239451321,1950778141,原评论
哈哈哈麦克阿瑟拒绝评价可还行,,0,0,,https://i0.hdslb.com/bfs/face/0ce8b076458b248e2c0246edb426fc8d55b8595a.jpg,4,保密,哇，这是什么！,摘不下的n95,389683557,1950778141,原评论
呦西：咪西咪西，moeny！moeny！[doge],,0,0,,https://i2.hdslb.com/bfs/face/de7e68c4708e2d8c14fbab0c54a170c07d17cf5d.jpg,5,保密,,就喜欢最后一个,696124667,1950778141,原评论
梅西离传奇球王就差一个传奇直升机飞行员了，希望五年内这位飞行员能出现,,0,2,,https://i0.hdslb.com/bfs/face/b3bb7ccef7216bf004650e58f9cea618292f989d.jpg,5,保密,,耐伤王更持久,359156769,1950778141,原评论
回复 @灼眼の赤い瞳 :就看那位复活赛打没打赢了,,0,0,,https://i0.hdslb.com/bfs/face/e15b5de7726f845db947b869565fb3a0c0ff3dbd.jpg,5,保密,孩子们，我借助呦西身体复活了,科西_梅比,524317755,1950778141,原评论
五年？你让呦西这五年怎么过？建议三个月内安排,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,-漆龟的黑头-,28960684,1950778141,原评论
原始粉丝，启动！[doge],,2,0,,https://i2.hdslb.com/bfs/face/67d86f168eff1238d1efd63629dd27c479c255e9.jpg,5,男,偶尔更新乔球直播录屏，多支持一下呗,羡水思鱼,578349851,1950778141,原评论
人家都不吊你们,,0,0,,https://i2.hdslb.com/bfs/face/3d835b4f34143f5670ee2a7e7375f0d48468e345.jpg,3,男,为什么要在这砌一堵墙,泰乔伊,336220166,1950778141,原评论
有个问题，为什么这么多要帮他洗白，甚至自掏腰包,,0,1,,http://i0.hdslb.com/bfs/face/06526419d8512b149a0a5ca8e5dd982269e1078b.jpg,5,保密,,YINKAI123,285856914,1950778141,原评论
"这就不是正常人能赶出来的事。
当然有没有自掏腰包的我不知道，可能有粉丝捐款，每个人一点。负责人员的可能另有收入",,0,0,,https://i0.hdslb.com/bfs/face/bb5b946bef2affdf3b18e8e83240134cb7e6aaa0.jpg,4,保密,,Player1_Studio,1929891846,1950778141,原评论
他还是插兜哦,,0,0,,https://i0.hdslb.com/bfs/face/d1ae0df320c5693c6de4c1f07ea2f16ea986a3bb.jpg,6,保密,一袋米要扛几楼,凛际,84116856,1950778141,原评论
wb什么成分还用多说吗[doge]  不一直都这样?,,0,0,,https://i1.hdslb.com/bfs/face/e5280b1f14fd20740875729a1cb7df9e1b5a20b0.jpg,5,男,,何为弃璞玉敝履,1472057299,1950778141,原评论
你们就无脑骂吧!我家哟西不跟你们计较是因为它大度！,,0,0,,https://i1.hdslb.com/bfs/face/69ee23ff880844a83b880988070f9be507231d28.jpg,5,保密,一个看见真夜中就三连的人,我是谁的金同学,470110795,1950778141,原评论
原本就烂了现在又被这样的公关一搞烂的没法再烂了,,0,0,,https://i0.hdslb.com/bfs/face/ba5062aed38396996f275695126887909aaa259a.jpg,5,保密,,VYUR,1965063111,1950778141,原评论
全文没道歉 如果是AI视频那就更恶劣了,,0,1,,https://i0.hdslb.com/bfs/face/aef04d4de9245e70363b52b70454cd6d5c17c9a5.jpg,6,男,悼念柳下惠,悼念柳下惠,37393494,1950778141,原评论
就是ai，可以看看地上足球888的最新视频,,1,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,DM还开小号回复？急了？23333,白嫖教传教士,381365847,1950778141,原评论
给他俩窝窝,,0,0,,https://i2.hdslb.com/bfs/face/d3582ec9f335ad56bb458dc8a1c89ffc1142d539.jpg,4,男,旧的不新，新的不旧,lgm底的m等于1,1776073250,1950778141,原评论
第一[星星眼],,0,0,,http://i2.hdslb.com/bfs/face/2c98aa5f63b2b3d652ed3e920e3628173a479adc.jpg,5,男,,落叶以归根,426853397,1950778141,原评论
这ai里奥吆西做得太差了吧，不如来b站找人做[doge],,0,0,,http://i0.hdslb.com/bfs/face/e52711a3388775c7def2fce1ab85dc5e28047134.jpg,5,男,,碧落黄泉的彼岸,424712661,1950778141,原评论
这么多槽点不就是为了引发讨论，还有激起民愤，国外731热度都被这哟西压下去了,,0,0,,https://i0.hdslb.com/bfs/face/cef1e860af7aeec931d9e44f8c70bcecfedbfe78.jpg,4,保密,,长生413,399074979,1950778141,原评论
"3分钟前          IP属地：日本
好奇评论区用“呦西”这个称呼叫梅西的人，你为什么如此喜欢模仿日本人说日语呢，你到底是在就事论事不忘历史还是在单纯的玩梗?",,1,0,,https://i1.hdslb.com/bfs/face/2dd2c09d50e888932e159762d82879a20f28f7e6.jpg,5,保密,"
",Mine-nickname,2047086814,1950778141,原评论
这些个犹西脑残粉已经和反贼1450殖人蛇鼠一窝高度重合了，等着看被清算吧。。。。。,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,4,保密,,涨大千,432511532,1950778141,原评论
给你两窝窝[笑哭][笑哭][笑哭],,0,0,,https://i0.hdslb.com/bfs/face/a130fe213b5f25ea801d0aa6a8b6b19c6f3a47dd.jpg,4,保密,石,留意哈吗,1610860032,1950778141,原评论
还是一点悔过之心都没有,,0,0,,https://i0.hdslb.com/bfs/face/448ee79ae1dd46dc3aff287be9a67dac04f45ac1.jpg,5,男,愿得一人心，白首不分离。,秋水枫落,434198631,1950778141,原评论
不得不说呦西的结晶粉 自我感动自我阉割自我反省是很有一套的,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,2,保密,,在座的各位都是叻色,3546609275112195,1950778141,原评论
微博向来是百万阴兵，都没必要看,,0,0,,https://i2.hdslb.com/bfs/face/6d0225b6fcd150442de0e4492726479693265001.jpg,6,保密,,平安勃艮第,78036152,1950778141,原评论
犹西是犹太资本包装起来的，可以去搜一下哟西去耶路撒冷哭墙带犹太小帽子的视频，早交了投名状了，和jack马一路货色,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,4,保密,,涨大千,432511532,1950778141,原评论
视频是AI做的，评论是数字生命发的，整个道歉都没一个活人,,0,0,,https://i2.hdslb.com/bfs/face/e3f876322aa160d7d9fe88d408dae1a5175cc6ae.jpg,6,保密,,5点球の里奥太君,4383326,1950778141,原评论
"没看B站有多少二鬼子，看到那个答辩视频之后，一同高潮与庆祝他们的呦西太君归来而洗地么。

呦西君故乡的樱花开不开我不知道，我只看到了国内的人种多样性。[妙啊][妙啊][妙啊]",,0,0,,https://i1.hdslb.com/bfs/face/888f0d967abf0662d04dde904bd6b3370081ac36.jpg,6,男,时间、人物、地点,濯耀流光,28917412,1950778141,原评论
直接封杀了干净，跪族要舔去国外舔,,0,0,,https://i0.hdslb.com/bfs/face/0975b9916372caec5fadcd0d58c9b8c6b5f63a97.jpg,5,保密,,大脸无敌好看,591496764,1950778141,原评论
太正常了，永远都会有汉奸，和伪军，有时候外国人什么都不用干，这些外国人养的狗自己就会帮主人擦屁股[笑哭]也许梅西本人都不知道自己发视频了,,0,0,,https://i1.hdslb.com/bfs/face/bc5a1314a3192259360fefbb4d5945de40f84ceb.jpg,4,男,我爱吃泥马，看泥马，滚泥马,我爱吃泥马,1913385655,1950778141,原评论
没事过两个月就行了[口罩],,0,0,,https://i1.hdslb.com/bfs/face/32ddc1ee9da75ed9891c191fa3e33b5c7c66fc5f.jpg,5,保密,0,futuremkqq,542432686,1950778141,原评论
AI人道歉[保卫萝卜_哭哭],,0,0,,https://i1.hdslb.com/bfs/face/a360b287587d4bca6c4d54e70360052539840b11.jpg,5,男,打工人一枚。只玩暗黑地牢血无，喜欢玩美德流，多一点耐心少一些牺牲。,逸Y时误Y世,470987419,1950778141,原评论
回应柠檬,,0,0,,https://i0.hdslb.com/bfs/face/54dc2ac933c6692c011ee1cc52da239b00594859.jpg,5,保密,,才没有喜欢真寻呢,457432812,1950778141,原评论
[tv_doge],,0,0,,http://i0.hdslb.com/bfs/face/d4276e91d72651d5272e9a131b314aecc5859268.jpg,6,保密,,清冷的椿,20444775,1950778141,原评论
这，回应了个啥？,,0,0,,https://i1.hdslb.com/bfs/face/3539dac77cba8d3e2e14b9ed8ef20dc4e12a40f7.jpg,5,男,这个人很神秘，什么都有,赶进,296788192,1950778141,原评论
谁家伪人,,0,0,,https://i1.hdslb.com/bfs/face/f4cb778c2b077d52ed11539fb5439704a7702961.jpg,5,男,有西无东，存钱怕穷。,真理先摆一会儿,513888226,1950778141,原评论
不必管他，731的热度不能下去，这个小丑就让他死在足球圈就行。,,0,0,,https://i0.hdslb.com/bfs/face/f928bd1e34f7ffd354706cec00826fc7bb87f529.jpg,5,保密,暴吃不肥~,周日的橘猫,396686616,1950778141,原评论
李老八合成那个视频都比他发这个视频像真人,,0,0,,https://i0.hdslb.com/bfs/face/f16dec1b2bb446d929bd1fb96c4ba9f5ccdf15ea.jpg,6,男,愚昧的找不到月亮，愚钝的找不到六便士,寻找月亮或六便士,5398005,1950778141,原评论
不是，现在洗都这么水了[疑惑],,0,0,,https://i1.hdslb.com/bfs/face/54c1d95ad542d296370309c1332d0bb3aa67052d.jpg,4,保密,,糊里糊涂_-,1664787064,1950778141,原评论
[doge],,1,0,,https://i2.hdslb.com/bfs/face/89f51a42d82ab08d5a2a1a614c378aa642c09ef0.jpg,5,保密,,歹心-拟人版,628657331,1950778141,原评论
[黑发喵娘Mio_喜欢][黑发喵娘Mio_喜欢][黑发喵娘Mio_喜欢],,0,0,,https://i0.hdslb.com/bfs/face/fe633c552277d811f19569c7a98219b90379eeb7.jpg,5,保密,光芒是不可能照遍所有的地方的，由光的地方就一定有影子。——《死神》 ,时崎南南,365780115,1950778141,原评论
里奥ai哟西[滑稽],,0,0,,https://i1.hdslb.com/bfs/face/8359617729b5c971db6f07a3eda587a0dffb6cd2.jpg,4,保密,,努力学IE的小刘,1346827072,1950778141,原评论
不喷 不关注 就是对他最大的羞辱 我太了解中国人了 他下次来国内 照样会被簇拥,,0,0,,https://i1.hdslb.com/bfs/face/7ab3f14f2974c944aa22a7432b0774c63dfc82d7.jpg,5,男,,王烛芯,259885756,1950778141,原评论
这下欲说还休了[嗑瓜子],,0,0,,http://i2.hdslb.com/bfs/face/af239f7145ebe7fa0cdfe52b0742bd0916e86b08.jpg,5,保密,,一只_稻草人,593549638,1950778141,原评论
今天好多收钱洗白的视频评论，这是中国公关公司自己用ai做视频，然后集中洗白，希望能把舆论打压下去,,0,0,,https://i1.hdslb.com/bfs/face/2ef6654b4cfa747b5adfdddc061fabc39f7747b1.jpg,5,保密,正青春人在天涯，添一度年华，少一度年华。,高处不怕寒,27397003,1950778141,原评论
之前看见几个评论我还以为反转了，原来是水军,,0,0,,https://i1.hdslb.com/bfs/face/6589451118a8f219e4d4a0512775579caa163e95.jpg,6,保密,"Demon Players十割团成员
死火的灵感和热情已不复往日，今后游戏王视频更多",风灵祭司,290840284,1950778141,原评论
懂了，这个呦西回应视频是AI合成的[脱单doge],,0,0,,https://i2.hdslb.com/bfs/face/235f4f37c2cac8c9c214ea846a668231aa88c971.jpg,6,男,"牛仔区up主，专注于牛仔教学、剪辑、下饭等视频，目前正在尝试新风格(●• ̀ω•́ )
能被你关注是我的幸运！
如有合作意向请私信( ᐛ )",套马的柚子,471071639,1950778141,原评论
